100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
100,200,300,400
300,400,500,600
